Day of Year,Year,Month,Day,First Hour of Period,Is Daylight,Distance to Solar Noon,Average Temperature (Day),Average Wind Direction (Day),Average Wind Speed (Day),Sky Cover,Visibility,Relative Humidity,Average Wind Speed (Period),Average Barometric Pressure (Period),Power Generated,Temperature_K,Density,Wind_power
348,2008,12,13,19,False,0.827826087,49,29,15.9,2,10.0,66,20.0,29.89,0,282.59444444444443,1.2477906214068981,22579.487132717688
348,2008,12,13,22,False,1.140869565,49,29,15.9,3,10.0,63,10.0,29.92,0,282.59444444444443,1.2490430040981728,2825.268714498633
349,2008,12,14,1,False,1.054006969,45,16,7.8,2,10.0,68,8.0,29.91,0,280.3722222222222,1.2585221135793567,1457.5154969645407
349,2008,12,14,4,False,0.740418118,45,16,7.8,2,10.0,76,6.0,29.93,0,280.3722222222222,1.2593636529398244,615.3005099945748
349,2008,12,14,7,True,0.426829268,45,16,7.8,3,10.0,83,7.0,29.95,0,280.3722222222222,1.2602051923002922,977.7273273591729
349,2008,12,14,10,True,0.113240418,45,16,7.8,4,10.0,74,13.0,29.95,738,280.3722222222222,1.2602051923002922,6262.5858256796
349,2008,12,14,13,True,0.200348432,45,16,7.8,4,10.0,80,6.0,29.89,4194,280.3722222222222,1.2576805742188892,614.4781905692564
349,2008,12,14,16,True,0.513937282,45,16,7.8,4,4.0,86,0.0,29.83,223,280.3722222222222,1.2551559561374863,0.0
349,2008,12,14,19,False,0.827526132,45,16,7.8,4,9.0,93,8.0,29.79,0,280.3722222222222,1.253472877416551,1451.6678921622756
349,2008,12,14,22,False,1.141114983,45,16,7.8,3,10.0,89,10.0,29.77,0,280.3722222222222,1.2526313380560834,2833.385334691208
350,2008,12,15,1,False,1.054006969,46,21,8.9,3,10.0,93,8.0,29.75,0,280.92777777777775,1.249314291351507,1446.851764126175
350,2008,12,15,4,False,0.740418118,46,21,8.9,3,10.0,83,7.0,29.75,0,280.92777777777775,1.249314291351507,969.277646670465
350,2008,12,15,7,True,0.426829268,46,21,8.9,4,9.0,80,8.0,29.76,0,280.92777777777775,1.249734228928432,1447.3381008536126
350,2008,12,15,10,True,0.113240418,46,21,8.9,3,9.0,77,9.0,29.81,10192,280.92777777777775,1.2518339168130561,2064.2229939331887
350,2008,12,15,13,True,0.200348432,46,21,8.9,2,10.0,66,16.0,29.79,13049,280.92777777777775,1.2509940416592065,11590.376888287396
350,2008,12,15,16,True,0.513937282,46,21,8.9,3,10.0,61,15.0,29.79,198,280.92777777777775,1.2509940416592065,9550.176269035635
350,2008,12,15,19,False,0.827526132,46,21,8.9,3,10.0,93,8.0,29.82,0,280.92777777777775,1.252253854389981,1450.2561212182366
350,2008,12,15,22,False,1.141114983,46,21,8.9,2,10.0,89,5.0,29.87,0,280.92777777777775,1.2543535422746055,354.66010860728113
351,2008,12,16,1,False,1.057591623,43,5,9.3,3,10.0,76,3.0,29.89,0,279.26111111111106,1.262684575150789,77.11538097424422
351,2008,12,16,4,False,0.743455497,43,5,9.3,3,10.0,93,3.0,29.9,0,279.26111111111106,1.2631070189698421,77.14118070023092
351,2008,12,16,7,True,0.429319372,43,5,9.3,4,4.0,93,9.0,29.93,0,279.26111111111106,1.2643743504270024,2084.901656711157
351,2008,12,16,10,True,0.115183246,43,5,9.3,3,10.0,86,10.0,29.99,4935,279.26111111111106,1.2669090133413232,2865.6806753374526
351,2008,12,16,13,True,0.19895288,43,5,9.3,3,10.0,74,7.0,29.97,8729,279.26111111111106,1.2660641257032164,982.2729674916026
351,2008,12,16,16,True,0.513089005,43,5,9.3,3,10.0,83,20.0,29.99,1599,279.26111111111106,1.2669090133413232,22925.44540269962
351,2008,12,16,19,False,0.827225131,43,5,9.3,3,10.0,83,16.0,30.02,0,279.26111111111106,1.2681763447984835,11749.569788142371
351,2008,12,16,22,False,1.141361257,43,5,9.3,2,10.0,83,6.0,30.03,0,279.26111111111106,1.2685987886175372,619.812617104464
352,2008,12,17,1,False,1.057591623,43,29,8.4,1,10.0,63,10.0,30.04,0,279.26111111111106,1.2690212324365906,2870.4584023720263
352,2008,12,17,4,False,0.743455497,43,29,8.4,1,10.0,58,9.0,30.05,0,279.26111111111106,1.269443676255644,2093.260767930848
352,2008,12,17,7,True,0.429319372,43,29,8.4,1,10.0,73,0.0,30.05,0,279.26111111111106,1.269443676255644,0.0
352,2008,12,17,10,True,0.115183246,43,29,8.4,0,10.0,60,3.0,30.04,13602,279.26111111111106,1.2690212324365906,77.5023768640447
352,2008,12,17,13,True,0.19895288,43,29,8.4,1,10.0,44,5.0,29.96,22524,279.26111111111106,1.265641681884163,357.85175488958845
352,2008,12,17,16,True,0.513089005,43,29,8.4,1,10.0,59,14.0,29.91,6311,279.26111111111106,1.2635294627888958,7842.451640353376
352,2008,12,17,19,False,0.827225131,43,29,8.4,0,10.0,71,10.0,29.91,0,279.26111111111106,1.2635294627888958,2858.0363120821344
352,2008,12,17,22,False,1.141361257,43,29,8.4,0,10.0,68,14.0,29.92,0,279.26111111111106,1.263951906607949,7845.073656949949
353,2008,12,18,1,False,1.059336824,47,20,8.7,0,10.0,63,7.0,29.92,0,281.4833333333333,1.2539734045722417,972.8924090480567
353,2008,12,18,4,False,0.745200698,47,20,8.7,0,10.0,65,6.0,29.97,0,281.4833333333333,1.256068948363305,613.6907816198662
353,2008,12,18,7,True,0.431064572,47,20,8.7,1,10.0,77,7.0,30.05,37,281.4833333333333,1.2594218184290062,977.1195485258726
353,2008,12,18,10,True,0.116928447,47,20,8.7,2,10.0,80,6.0,30.12,8699,281.4833333333333,1.262355579736495,616.7623070533992
353,2008,12,18,13,True,0.197207679,47,20,8.7,3,10.0,74,8.0,30.13,10968,281.4833333333333,1.2627746884947075,1462.4404750592826
353,2008,12,18,16,True,0.511343805,47,20,8.7,4,10.0,69,11.0,30.14,3407,281.4833333333333,1.2631937972529201,3803.0357595756723
353,2008,12,18,19,False,0.82547993,47,20,8.7,3,10.0,74,9.0,30.17,0,281.4833333333333,1.264451123527558,2085.0282524179465
353,2008,12,18,22,False,1.139616056,47,20,8.7,3,10.0,80,14.0,30.22,0,281.4833333333333,1.2665466673186212,7861.178770436436
354,2008,12,19,1,False,1.059336824,49,26,9.2,3,10.0,80,14.0,30.23,0,282.59444444444443,1.2619842919080135,7832.86110189244
354,2008,12,19,4,False,0.745200698,49,26,9.2,4,10.0,86,11.0,30.23,0,282.59444444444443,1.2619842919080135,3799.3943610126967
354,2008,12,19,7,True,0.431064572,49,26,9.2,4,10.0,96,0.0,30.27,0,282.59444444444443,1.26365413549638,0.0
354,2008,12,19,10,True,0.116928447,49,26,9.2,3,9.0,80,8.0,30.32,7715,282.59444444444443,1.2657414399818383,1465.8763195482106
354,2008,12,19,13,True,0.197207679,49,26,9.2,2,10.0,59,14.0,30.3,18824,282.59444444444443,1.264906518187655,7850.99872270397
354,2008,12,19,16,True,0.511343805,49,26,9.2,2,10.0,59,16.0,30.31,5367,282.59444444444443,1.2653239790847466,11723.142808840701
354,2008,12,19,19,False,0.82547993,49,26,9.2,1,10.0,71,10.0,30.34,0,282.59444444444443,1.2665763617760215,2864.928235223547
354,2008,12,19,22,False,1.139616056,49,26,9.2,1,10.0,77,9.0,30.36,0,282.59444444444443,1.2674112835702047,2089.909435411702
355,2008,12,20,1,False,1.061082024,43,29,2.3,1,10.0,73,6.0,30.37,0,279.26111111111106,1.282961878465355,626.8301425728463
355,2008,12,20,4,False,0.746945899,43,29,2.3,0,10.0,82,5.0,30.35,0,279.26111111111106,1.2821169908272478,362.5100387482981
355,2008,12,20,7,True,0.432809773,43,29,2.3,1,10.0,82,0.0,30.36,91,279.26111111111106,1.2825394346463013,0.0
355,2008,12,20,10,True,0.118673647,43,29,2.3,2,10.0,74,0.0,30.4,12388,279.26111111111106,1.284229209922515,0.0
355,2008,12,20,13,True,0.195462478,43,29,2.3,2,10.0,61,0.0,30.33,20205,279.26111111111106,1.2812721031891408,0.0
355,2008,12,20,16,True,0.509598604,43,29,2.3,3,10.0,61,0.0,30.29,5310,279.26111111111106,1.279582327912927,0.0
355,2008,12,20,19,False,0.823734729,43,29,2.3,3,10.0,63,3.0,30.27,0,279.26111111111106,1.2787374402748202,78.09577056173879
355,2008,12,20,22,False,1.137870855,43,29,2.3,2,10.0,63,5.0,30.27,0,279.26111111111106,1.2787374402748202,361.5544933413833
356,2008,12,21,1,False,1.061082024,49,12,5.1,3,10.0,68,3.0,30.24,0,282.59444444444443,1.262401752805105,77.09810828923274
356,2008,12,21,4,False,0.746945899,49,12,5.1,3,10.0,77,3.0,30.22,0,282.59444444444443,1.2615668310109218,77.04711747687215
356,2008,12,21,7,True,0.432809773,49,12,5.1,4,10.0,74,0.0,30.19,104,282.59444444444443,1.2603144483196471,0.0
356,2008,12,21,10,True,0.118673647,49,12,5.1,4,10.0,71,0.0,30.19,881,282.59444444444443,1.2603144483196471,0.0
356,2008,12,21,13,True,0.195462478,49,12,5.1,4,8.0,86,6.0,30.07,2223,282.59444444444443,1.2553049175545474,613.317491073341
356,2008,12,21,16,True,0.509598604,49,12,5.1,4,5.0,86,10.0,29.99,612,282.59444444444443,1.2519652303778142,2831.878634619452
356,2008,12,21,19,False,0.823734729,49,12,5.1,4,4.0,100,10.0,29.9,0,282.59444444444443,1.2482080823039894,2823.3801658926845
356,2008,12,21,22,False,1.137870855,49,12,5.1,4,10.0,96,10.0,29.87,0,282.59444444444443,1.2469556996127147,2820.547342983762
357,2008,12,22,1,False,1.062827225,48,26,8.9,2,10.0,83,7.0,29.83,0,282.0388888888889,1.2477387995822191,968.055304970658
357,2008,12,22,4,False,0.748691099,48,26,8.9,3,10.0,89,3.0,29.86,0,282.0388888888889,1.248993649196281,76.27924106119748
357,2008,12,22,7,True,0.434554974,48,26,8.9,1,10.0,89,0.0,29.89,0,282.0388888888889,1.250248498810343,0.0
357,2008,12,22,10,True,0.120418848,48,26,8.9,1,10.0,69,9.0,29.91,13034,282.0388888888889,1.2510850652197174,2062.988168244851
357,2008,12,22,13,True,0.193717277,48,26,8.9,3,10.0,71,11.0,29.89,10962,282.0388888888889,1.250248498810343,3764.0619829449106
357,2008,12,22,16,True,0.507853403,48,26,8.9,3,10.0,71,11.0,29.88,2553,282.0388888888889,1.2498302156056555,3762.8026781664066
357,2008,12,22,19,False,0.821989529,48,26,8.9,2,10.0,80,7.0,29.89,0,282.0388888888889,1.250248498810343,970.0024493990265
357,2008,12,22,22,False,1.136125654,48,26,8.9,3,9.0,77,14.0,29.92,0,282.0388888888889,1.2515033484244047,7767.808172905686
358,2008,12,23,1,False,1.062827225,47,13,3.6,3,10.0,86,0.0,29.9,0,281.4833333333333,1.2531351870558165,0.0
358,2008,12,23,4,False,0.748691099,47,13,3.6,4,10.0,93,5.0,29.91,0,281.4833333333333,1.253554295814029,354.43412699447526
358,2008,12,23,7,True,0.434554974,47,13,3.6,2,10.0,83,0.0,29.93,0,281.4833333333333,1.2543925133304543,0.0
358,2008,12,23,10,True,0.120418848,47,13,3.6,3,10.0,77,0.0,29.96,8491,281.4833333333333,1.2556498396050924,0.0
358,2008,12,23,13,True,0.193717277,47,13,3.6,3,10.0,77,8.0,29.93,12958,281.4833333333333,1.2543925133304543,1452.732937886635
358,2008,12,23,16,True,0.507853403,47,13,3.6,3,10.0,69,5.0,29.9,6769,281.4833333333333,1.2531351870558165,354.31562678484823
358,2008,12,23,19,False,0.821989529,47,13,3.6,4,10.0,71,3.0,29.89,0,281.4833333333333,1.252716078297604,76.50657934024777
358,2008,12,23,22,False,1.136125654,47,13,3.6,4,10.0,77,6.0,29.89,0,281.4833333333333,1.252716078297604,612.0526347219821
359,2008,12,24,1,False,1.064572426,51,14,10.4,4,10.0,83,9.0,29.88,0,283.7055555555555,1.242487918923225,2048.811825178027
359,2008,12,24,4,False,0.7504363,51,14,10.4,4,8.0,83,6.0,29.84,0,283.7055555555555,1.240824615149566,606.2426978364058
359,2008,12,24,7,True,0.436300175,51,14,10.4,4,10.0,83,5.0,29.82,0,283.7055555555555,1.2399929632627367,350.59975055003264
359,2008,12,24,10,True,0.122164049,51,14,10.4,4,10.0,80,7.0,29.84,2014,283.7055555555555,1.240824615149566,962.6909507309592
359,2008,12,24,13,True,0.191972077,51,14,10.4,4,10.0,77,10.0,29.81,1672,283.7055555555555,1.2395771373193218,2803.8574282753784
359,2008,12,24,16,True,0.506108202,51,14,10.4,4,10.0,72,10.0,29.78,212,283.7055555555555,1.2383296594890778,2801.0356999007304
359,2008,12,24,19,False,0.820244328,51,14,10.4,4,10.0,77,6.0,29.77,0,283.7055555555555,1.237913833545663,604.8205467355831
359,2008,12,24,22,False,1.134380454,51,14,10.4,4,10.0,75,22.0,29.72,0,283.7055555555555,1.2358347038285893,29765.33660507647
360,2008,12,25,1,False,1.06271777,47,28,21.1,4,10.0,86,30.0,29.65,0,281.4833333333333,1.2426574681005003,75892.2742535412
360,2008,12,25,4,False,0.74912892,47,28,21.1,4,8.0,90,15.0,29.64,0,281.4833333333333,1.2422383593422877,9483.33477603272
360,2008,12,25,7,True,0.43554007,47,28,21.1,4,10.0,93,24.0,29.67,0,281.4833333333333,1.2434956856169257,38883.05476817924
360,2008,12,25,10,True,0.12195122,47,28,21.1,3,6.0,96,25.0,29.79,7417,281.4833333333333,1.2485249907154774,44126.51555986885
360,2008,12,25,13,True,0.191637631,47,28,21.1,2,10.0,57,28.0,29.81,20992,281.4833333333333,1.2493632082319026,62036.19831812314
360,2008,12,25,16,True,0.505226481,47,28,21.1,2,10.0,68,26.0,29.86,5808,281.4833333333333,1.251458752022966,49752.96334106299
360,2008,12,25,19,False,0.818815331,47,28,21.1,1,10.0,68,20.0,29.91,0,281.4833333333333,1.253554295814029,22683.784127646417
360,2008,12,25,22,False,1.132404181,47,28,21.1,1,10.0,66,16.0,29.98,0,281.4833333333333,1.2564880571215178,11641.278577438377
361,2008,12,26,1,False,1.06445993,47,29,4.9,0,10.0,71,10.0,30.04,0,281.4833333333333,1.2590027096707936,2847.7970377570146
361,2008,12,26,4,False,0.75087108,47,29,4.9,0,10.0,71,9.0,30.09,0,281.4833333333333,1.2610982534618569,2079.4995066375877
361,2008,12,26,7,True,0.43728223,47,29,4.9,0,10.0,74,8.0,30.17,0,281.4833333333333,1.264451123527558,1464.3819824938118
361,2008,12,26,10,True,0.12369338,47,29,4.9,1,10.0,68,0.0,30.25,13246,281.4833333333333,1.2678039935932592,0.0
361,2008,12,26,13,True,0.18989547,47,29,4.9,1,10.0,54,5.0,30.24,22387,281.4833333333333,1.2673848848350464,358.3446339121675
361,2008,12,26,16,True,0.503484321,47,29,4.9,2,10.0,52,0.0,30.26,6491,281.4833333333333,1.2682231023514718,0.0
361,2008,12,26,19,False,0.817073171,47,29,4.9,3,10.0,71,8.0,30.29,0,281.4833333333333,1.2694804286261097,1470.2065047974
361,2008,12,26,22,False,1.130662021,47,29,4.9,3,10.0,74,0.0,30.32,0,281.4833333333333,1.2707377549007477,0.0
362,2008,12,27,1,False,1.06445993,45,12,1.3,1,10.0,83,0.0,30.32,0,280.3722222222222,1.2757736704689433,0.0
362,2008,12,27,4,False,0.75087108,45,12,1.3,2,10.0,89,0.0,30.34,0,280.3722222222222,1.276615209829411,0.0
362,2008,12,27,7,True,0.43728223,45,12,1.3,2,10.0,93,0.0,30.37,0,280.3722222222222,1.2778775188701126,0.0
362,2008,12,27,10,True,0.12369338,45,12,1.3,2,10.0,80,3.0,30.42,6570,280.3722222222222,1.2799813672712816,78.17174036934082
362,2008,12,27,13,True,0.18989547,45,12,1.3,3,10.0,71,5.0,30.37,13748,280.3722222222222,1.2778775188701126,361.31135629229084
362,2008,12,27,16,True,0.503484321,45,12,1.3,3,10.0,66,0.0,30.36,1869,280.3722222222222,1.2774567491898787,0.0
362,2008,12,27,19,False,0.817073171,45,12,1.3,3,10.0,77,0.0,30.36,0,280.3722222222222,1.2774567491898787,0.0
362,2008,12,27,22,False,1.130662021,45,12,1.3,3,10.0,77,0.0,30.39,0,280.3722222222222,1.27871905823058,0.0
363,2008,12,28,1,False,1.064347826,51,10,2.4,4,10.0,86,0.0,30.38,0,283.7055555555555,1.2632792160939617,0.0
363,2008,12,28,4,False,0.751304348,51,10,2.4,4,10.0,89,3.0,30.38,0,283.7055555555555,1.2632792160939617,77.15169721962971
363,2008,12,28,7,True,0.43826087,51,10,2.4,2,10.0,89,0.0,30.37,101,283.7055555555555,1.262863390150547,0.0
363,2008,12,28,10,True,0.125217391,51,10,2.4,3,10.0,86,8.0,30.39,11039,283.7055555555555,1.2636950420373765,1463.5063518815111
363,2008,12,28,13,True,0.187826087,51,10,2.4,3,10.0,80,0.0,30.33,14950,283.7055555555555,1.261200086376888,0.0
363,2008,12,28,16,True,0.500869565,51,10,2.4,3,10.0,67,0.0,30.28,6341,283.7055555555555,1.2591209566598145,0.0
363,2008,12,28,19,False,0.813913043,51,10,2.4,2,10.0,80,3.0,30.27,0,283.7055555555555,1.2587051307163997,76.87234611053955
363,2008,12,28,22,False,1.126956522,51,10,2.4,3,10.0,86,5.0,30.27,0,283.7055555555555,1.2587051307163997,355.890491252498
364,2008,12,29,1,False,1.064347826,51,30,3.2,2,10.0,89,3.0,30.26,0,283.7055555555555,1.258289304772985,76.84695055516772
364,2008,12,29,4,False,0.751304348,51,30,3.2,3,9.0,93,0.0,30.26,0,283.7055555555555,1.258289304772985,0.0
364,2008,12,29,7,True,0.43826087,51,30,3.2,3,9.0,93,0.0,30.28,0,283.7055555555555,1.2591209566598145,0.0
364,2008,12,29,10,True,0.125217391,51,30,3.2,3,6.0,90,5.0,30.3,3729,283.7055555555555,1.259952608546644,356.243207299329
364,2008,12,29,13,True,0.187826087,51,30,3.2,3,6.0,86,3.0,30.25,8365,283.7055555555555,1.2578734788295702,76.82155499979591
364,2008,12,29,16,True,0.500869565,51,30,3.2,2,10.0,72,0.0,30.22,6822,283.7055555555555,1.256626000999326,0.0
364,2008,12,29,19,False,0.813913043,51,30,3.2,1,10.0,93,8.0,30.2,0,283.7055555555555,1.2557943491124965,1454.356427338652
364,2008,12,29,22,False,1.126956522,51,30,3.2,1,10.0,90,3.0,30.22,0,283.7055555555555,1.256626000999326,76.74536833368039
365,2008,12,30,1,False,1.066086957,50,34,4.6,1,10.0,89,0.0,30.21,0,283.15,1.2586749271014621,0.0
365,2008,12,30,4,False,0.753043478,50,34,4.6,2,6.0,93,5.0,30.21,0,283.15,1.2586749271014621,355.88195138156595
365,2008,12,30,7,True,0.44,50,34,4.6,3,5.0,96,9.0,30.21,15,283.15,1.2586749271014621,2075.5035404572927
365,2008,12,30,10,True,0.126956522,50,34,4.6,3,0.75,93,6.0,30.23,12426,283.15,1.2595082107341011,615.3711381124616
365,2008,12,30,13,True,0.186086957,50,34,4.6,1,5.0,86,3.0,30.15,22458,283.15,1.2561750762035446,76.71782920149984
365,2008,12,30,16,True,0.499130435,50,34,4.6,1,10.0,83,6.0,30.12,7453,283.15,1.254925150754586,613.1319444243252
365,2008,12,30,19,False,0.812173913,50,34,4.6,1,10.0,86,6.0,30.15,0,283.15,1.2561750762035446,613.7426336119987
365,2008,12,30,22,False,1.125217391,50,34,4.6,1,10.0,93,7.0,30.19,0,283.15,1.257841643468823,975.8935733830785
366,2008,12,31,1,False,1.064236111,48,30,4.1,3,7.0,96,7.0,30.2,0,282.0388888888889,1.2632152781556492,980.0626956122647
366,2008,12,31,4,False,0.751736111,48,30,4.1,4,0.5,96,0.0,30.2,0,282.0388888888889,1.2632152781556492,0.0
366,2008,12,31,7,True,0.439236111,48,30,4.1,4,0.25,96,5.0,30.22,0,282.0388888888889,1.2640518445650237,357.4022389777895
366,2008,12,31,10,True,0.126736111,48,30,4.1,4,0.5,96,3.0,30.26,2423,282.0388888888889,1.265724977383773,77.30106612564755
366,2008,12,31,13,True,0.185763889,48,30,4.1,1,2.5,96,3.0,30.2,15177,282.0388888888889,1.2632152781556492,77.14779236598002
366,2008,12,31,16,True,0.498263889,48,30,4.1,3,1.25,96,8.0,30.18,5904,282.0388888888889,1.2623787117462746,1461.9818877678467
366,2008,12,31,19,False,0.810763889,48,30,4.1,4,10.0,93,9.0,30.17,0,282.0388888888889,1.2619604285415873,2080.9211981259496
366,2008,12,31,22,False,1.123263889,48,30,4.1,4,10.0,90,5.0,30.18,0,282.0388888888889,1.2623787117462746,356.92917181832195
1,2009,1,1,1,False,1.064124783,47,3,3.8,4,10.0,93,8.0,30.17,0,281.4833333333333,1.264451123527558,1464.3819824938118
1,2009,1,1,4,False,0.752166378,47,3,3.8,4,10.0,89,7.0,30.18,0,281.4833333333333,1.2648702322857706,981.346688003688
1,2009,1,1,7,True,0.440207972,47,3,3.8,4,5.0,93,9.0,30.18,0,281.4833333333333,1.2648702322857706,2085.7193456404916
1,2009,1,1,10,True,0.128249567,47,3,3.8,4,4.0,89,5.0,30.21,9650,281.4833333333333,1.2661275585604086,357.98913328328644
1,2009,1,1,13,True,0.183708839,47,3,3.8,4,6.0,89,0.0,30.14,17059,281.4833333333333,1.2631937972529201,0.0
1,2009,1,1,16,True,0.495667244,47,3,3.8,2,7.0,83,6.0,30.09,6573,281.4833333333333,1.2610982534618569,616.1480019666927
1,2009,1,1,19,False,0.80762565,47,3,3.8,0,4.0,86,5.0,30.08,0,281.4833333333333,1.260679144703644,356.4486305581349
1,2009,1,1,22,False,1.119584055,47,3,3.8,4,4.0,89,0.0,30.07,0,281.4833333333333,1.2602600359454317,0.0
2,2009,1,2,1,False,1.062283737,51,25,10.3,4,1.5,96,3.0,30.03,0,283.7055555555555,1.248725308074446,76.26285278161555
2,2009,1,2,4,False,0.750865052,51,25,10.3,4,1.75,96,9.0,30.02,0,283.7055555555555,1.2483094821310312,2058.4113451085805
2,2009,1,2,7,True,0.439446367,51,25,10.3,4,4.0,96,10.0,29.95,0,283.7055555555555,1.2453987005271283,2817.0254940237364
2,2009,1,2,10,True,0.128027682,51,25,10.3,4,3.0,93,6.0,29.93,998,283.7055555555555,1.2445670486402987,608.0711778231778
2,2009,1,2,13,True,0.183391003,51,25,10.3,4,5.0,90,14.0,29.91,3831,283.7055555555555,1.2437353967534692,7719.59419205442
2,2009,1,2,16,True,0.494809689,51,25,10.3,2,10.0,74,16.0,29.92,4368,283.7055555555555,1.244151222696884,11526.978624098667
2,2009,1,2,19,False,0.806228374,51,25,10.3,2,10.0,74,14.0,29.95,0,283.7055555555555,1.2453987005271283,7729.917955601133
2,2009,1,2,22,False,1.117647059,51,25,10.3,2,10.0,83,8.0,30.0,0,283.7055555555555,1.2474778302442018,1444.7249278198526
3,2009,1,3,1,False,1.06044905,44,30,5.2,2,10.0,80,3.0,30.01,0,279.81666666666666,1.2652368681980861,77.27125604753934
3,2009,1,3,4,False,0.749568221,44,30,5.2,1,10.0,86,6.0,30.04,0,279.81666666666666,1.2665016834611964,618.7880124406748
3,2009,1,3,7,True,0.438687392,44,30,5.2,1,10.0,86,3.0,30.05,6,279.81666666666666,1.2669232885489,77.37425005759938
3,2009,1,3,10,True,0.127806563,44,30,5.2,2,10.0,61,0.0,30.09,10848,279.81666666666666,1.2686097088997137,0.0
3,2009,1,3,13,True,0.183074266,44,30,5.2,3,10.0,54,7.0,30.05,20941,279.81666666666666,1.2669232885489,982.9395470280216
3,2009,1,3,16,True,0.493955095,44,30,5.2,3,10.0,50,13.0,30.04,7581,279.81666666666666,1.2665016834611964,6293.876219130382
3,2009,1,3,19,False,0.804835924,44,30,5.2,1,10.0,68,3.0,30.05,0,279.81666666666666,1.2669232885489,77.37425005759938
3,2009,1,3,22,False,1.115716753,44,30,5.2,1,10.0,76,8.0,30.07,0,279.81666666666666,1.267766498724307,1468.2215739283795
4,2009,1,4,1,False,1.062176166,42,27,2.4,0,10.0,76,0.0,30.08,0,278.7055555555555,1.2732439696354083,0.0
4,2009,1,4,4,False,0.751295337,42,27,2.4,0,10.0,73,0.0,30.1,0,278.7055555555555,1.27409054142373,0.0
4,2009,1,4,7,True,0.440414508,42,27,2.4,0,10.0,76,3.0,30.13,13,278.7055555555555,1.2753603991062121,77.88952600834205
4,2009,1,4,10,True,0.129533679,42,27,2.4,2,10.0,71,0.0,30.21,11696,278.7055555555555,1.2787466862594978,0.0
4,2009,1,4,13,True,0.18134715,42,27,2.4,3,10.0,61,3.0,30.17,20749,278.7055555555555,1.2770535426828549,77.99293062302289
4,2009,1,4,16,True,0.492227979,42,27,2.4,3,10.0,52,0.0,30.17,6851,278.7055555555555,1.2770535426828549,0.0
4,2009,1,4,19,False,0.803108808,42,27,2.4,3,10.0,68,8.0,30.22,0,278.7055555555555,1.2791699721536585,1481.4281271253133
4,2009,1,4,22,False,1.113989637,42,27,2.4,3,10.0,74,0.0,30.24,0,278.7055555555555,1.2800165439419797,0.0
5,2009,1,5,1,False,1.062176166,46,4,4.2,4,10.0,77,0.0,30.22,0,280.92777777777775,1.2690513574669762,0.0
5,2009,1,5,4,False,0.751295337,46,4,4.2,4,10.0,74,3.0,30.2,0,280.92777777777775,1.2682114823131263,77.45292335008422
